match_api_id,home_team_api_id,away_team_api_id,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_won,games_against_lost,date,label
483439.0,9941.0,9847.0,9.0,5.0,5.0,6.0,1.0,0.0,2009-03-22 00:00:00,Win
483149.0,8583.0,9831.0,-3.0,0.0,1.0,1.0,0.0,0.0,2008-08-24 00:00:00,Defeat
483150.0,9827.0,9830.0,0.0,-1.0,1.0,0.0,0.0,0.0,2008-08-24 00:00:00,Win
483151.0,9746.0,8592.0,0.0,4.0,1.0,1.0,0.0,0.0,2008-08-23 00:00:00,Defeat
483152.0,8682.0,9853.0,1.0,0.0,1.0,1.0,0.0,0.0,2008-08-23 00:00:00,Win
483153.0,9748.0,9855.0,3.0,2.0,1.0,2.0,0.0,0.0,2008-08-23 00:00:00,Win
483154.0,9829.0,7819.0,1.0,1.0,1.0,1.0,0.0,0.0,2008-08-23 00:00:00,Draw
483155.0,8481.0,9941.0,-1.0,-2.0,0.0,1.0,0.0,0.0,2008-08-23 00:00:00,Draw
483156.0,9851.0,8639.0,-1.0,-2.0,0.0,0.0,0.0,0.0,2008-08-24 00:00:00,Win
483157.0,9874.0,9847.0,-2.0,0.0,0.0,1.0,0.0,0.0,2008-08-23 00:00:00,Draw
483158.0,9873.0,8689.0,-1.0,1.0,1.0,1.0,0.0,0.0,2008-08-23 00:00:00,Win
483442.0,9827.0,8481.0,6.0,-12.0,5.0,1.0,0.0,1.0,2009-04-04 00:00:00,Win
483443.0,7819.0,9941.0,-8.0,12.0,0.0,6.0,1.0,0.0,2009-04-04 00:00:00,Draw
483444.0,9855.0,8689.0,-3.0,-1.0,2.0,1.0,0.0,0.0,2009-04-04 00:00:00,Defeat
483445.0,8682.0,9748.0,-5.0,6.0,1.0,5.0,0.0,1.0,2009-04-04 00:00:00,Defeat
483446.0,9829.0,9746.0,0.0,-11.0,3.0,2.0,1.0,0.0,2009-04-04 00:00:00,Defeat
483447.0,9830.0,8639.0,-4.0,3.0,2.0,6.0,0.0,1.0,2009-04-04 00:00:00,Defeat
483448.0,9847.0,9831.0,2.0,-2.0,6.0,3.0,0.0,1.0,2009-04-05 00:00:00,Win
483449.0,9853.0,8592.0,-3.0,10.0,2.0,7.0,0.0,1.0,2009-04-05 00:00:00,Defeat
483450.0,9874.0,9851.0,-1.0,2.0,5.0,3.0,0.0,1.0,2009-04-05 00:00:00,Win
483451.0,9873.0,8583.0,6.0,3.0,4.0,5.0,0.0,0.0,2009-04-04 00:00:00,Win
483452.0,8583.0,9827.0,3.0,3.0,5.0,5.0,0.0,1.0,2009-04-11 00:00:00,Defeat
483453.0,9746.0,7819.0,-9.0,-8.0,3.0,0.0,1.0,0.0,2009-04-11 00:00:00,Defeat
483454.0,8682.0,9874.0,-7.0,1.0,1.0,5.0,0.0,1.0,2009-04-11 00:00:00,Win
483455.0,8639.0,9847.0,4.0,7.0,6.0,7.0,0.0,1.0,2009-04-12 00:00:00,Draw
483456.0,9748.0,9829.0,8.0,0.0,6.0,3.0,1.0,0.0,2009-04-12 00:00:00,Draw
483457.0,8592.0,9855.0,11.0,-4.0,7.0,2.0,1.0,0.0,2009-04-12 00:00:00,Win
483458.0,8481.0,9873.0,-10.0,8.0,1.0,5.0,1.0,0.0,2009-04-11 00:00:00,Win
483459.0,9831.0,8689.0,-5.0,1.0,2.0,2.0,1.0,0.0,2009-04-11 00:00:00,Win
483460.0,9851.0,9853.0,-2.0,-5.0,2.0,2.0,1.0,0.0,2009-04-11 00:00:00,Win
483461.0,9941.0,9830.0,11.0,-7.0,5.0,1.0,0.0,0.0,2009-04-11 00:00:00,Win
483465.0,9827.0,9748.0,4.0,6.0,5.0,5.0,0.0,1.0,2009-04-19 00:00:00,Win
483467.0,7819.0,8481.0,-5.0,-9.0,1.0,1.0,0.0,0.0,2009-04-18 00:00:00,Defeat
483469.0,9855.0,9941.0,-5.0,9.0,2.0,5.0,0.0,1.0,2009-04-18 00:00:00,Win
483473.0,8689.0,8592.0,-1.0,12.0,2.0,7.0,1.0,0.0,2009-04-19 00:00:00,Defeat
483474.0,9829.0,9851.0,0.0,0.0,3.0,3.0,0.0,1.0,2009-04-18 00:00:00,Win
483475.0,9830.0,9831.0,-7.0,-2.0,1.0,3.0,0.0,1.0,2009-04-18 00:00:00,Win
483476.0,9847.0,9746.0,6.0,-8.0,6.0,3.0,1.0,0.0,2009-04-19 00:00:00,Win
483477.0,9853.0,8639.0,-6.0,4.0,2.0,6.0,0.0,1.0,2009-04-18 00:00:00,Win
483478.0,9874.0,8583.0,0.0,3.0,5.0,5.0,0.0,1.0,2009-04-18 00:00:00,Defeat
483479.0,9873.0,8682.0,5.0,-3.0,4.0,2.0,0.0,1.0,2009-04-18 00:00:00,Defeat
483480.0,8583.0,7819.0,4.0,-5.0,6.0,1.0,0.0,1.0,2009-04-26 00:00:00,Win
483481.0,9746.0,9855.0,-10.0,-3.0,3.0,3.0,0.0,0.0,2009-04-26 00:00:00,Defeat
483482.0,8682.0,9829.0,1.0,1.0,3.0,3.0,0.0,1.0,2009-04-26 00:00:00,Defeat
483483.0,8639.0,8592.0,2.0,14.0,5.0,8.0,0.0,0.0,2009-04-26 00:00:00,Defeat
483484.0,9748.0,9847.0,5.0,7.0,5.0,6.0,0.0,1.0,2009-04-24 00:00:00,Draw
483485.0,8481.0,9830.0,-6.0,-7.0,2.0,1.0,1.0,0.0,2009-04-26 00:00:00,Win
483486.0,9831.0,9853.0,-2.0,-5.0,3.0,3.0,1.0,0.0,2009-04-26 00:00:00,Win
483487.0,9851.0,9827.0,-2.0,5.0,3.0,6.0,0.0,0.0,2009-04-29 00:00:00,Defeat
483488.0,9874.0,9873.0,-2.0,3.0,4.0,4.0,0.0,0.0,2009-04-26 00:00:00,Draw
483489.0,9941.0,8689.0,8.0,-2.0,5.0,2.0,0.0,1.0,2009-04-26 00:00:00,Draw
483490.0,9827.0,9874.0,7.0,-1.0,7.0,4.0,0.0,0.0,2009-05-03 00:00:00,Win
483491.0,7819.0,8682.0,-6.0,1.0,1.0,3.0,0.0,1.0,2009-05-02 00:00:00,Win
483492.0,9855.0,9831.0,-2.0,-1.0,4.0,3.0,0.0,0.0,2009-05-02 00:00:00,Draw
483493.0,8689.0,8639.0,-2.0,3.0,2.0,5.0,0.0,0.0,2009-05-02 00:00:00,Win
483494.0,8592.0,9941.0,14.0,6.0,8.0,4.0,0.0,0.0,2009-05-02 00:00:00,Draw
483495.0,9829.0,8583.0,2.0,3.0,4.0,6.0,1.0,0.0,2009-05-02 00:00:00,Defeat
483496.0,9830.0,9746.0,-6.0,-12.0,1.0,2.0,1.0,0.0,2009-05-03 00:00:00,Defeat
483497.0,9847.0,9851.0,4.0,-2.0,5.0,3.0,0.0,1.0,2009-05-03 00:00:00,Defeat
483498.0,9853.0,8481.0,-8.0,-4.0,2.0,3.0,1.0,0.0,2009-05-02 00:00:00,Draw
483499.0,9873.0,9748.0,3.0,3.0,4.0,4.0,0.0,0.0,2009-05-02 00:00:00,Win
483500.0,8583.0,9855.0,2.0,-2.0,6.0,4.0,0.0,0.0,2009-05-13 00:00:00,Win
483501.0,9746.0,9853.0,-9.0,-7.0,3.0,2.0,0.0,1.0,2009-05-13 00:00:00,Defeat
483502.0,8682.0,9847.0,-1.0,2.0,3.0,4.0,0.0,1.0,2009-05-13 00:00:00,Defeat
483503.0,9748.0,9830.0,-1.0,-7.0,3.0,1.0,0.0,1.0,2009-05-12 00:00:00,Win
483504.0,8481.0,8689.0,-3.0,0.0,3.0,3.0,0.0,1.0,2009-05-13 00:00:00,Draw
483505.0,9831.0,8592.0,-2.0,13.0,2.0,7.0,0.0,1.0,2009-05-13 00:00:00,Defeat
483506.0,9851.0,7819.0,-1.0,-2.0,4.0,2.0,0.0,0.0,2009-05-13 00:00:00,Win
483507.0,9874.0,9829.0,-3.0,2.0,4.0,4.0,0.0,0.0,2009-05-13 00:00:00,Win
483508.0,9941.0,8639.0,5.0,1.0,3.0,5.0,0.0,0.0,2009-05-13 00:00:00,Draw
483509.0,9873.0,9827.0,3.0,10.0,4.0,8.0,0.0,1.0,2009-05-13 00:00:00,Defeat
483510.0,9827.0,8682.0,11.0,-2.0,9.0,3.0,1.0,0.0,2009-05-16 00:00:00,Win
483511.0,7819.0,9874.0,-3.0,-1.0,2.0,4.0,0.0,0.0,2009-05-16 00:00:00,Win
483512.0,9855.0,8481.0,-4.0,-1.0,4.0,3.0,0.0,1.0,2009-05-16 00:00:00,Draw
483513.0,8639.0,9831.0,0.0,-3.0,4.0,2.0,1.0,0.0,2009-05-17 00:00:00,Draw
483514.0,8689.0,9746.0,1.0,-10.0,3.0,3.0,1.0,0.0,2009-05-16 00:00:00,Draw
483515.0,8592.0,9748.0,15.0,0.0,8.0,3.0,0.0,0.0,2009-05-17 00:00:00,Defeat
483516.0,9829.0,9873.0,0.0,2.0,4.0,4.0,0.0,1.0,2009-05-16 00:00:00,Draw
483517.0,9830.0,9851.0,-10.0,-1.0,1.0,4.0,0.0,0.0,2009-05-17 00:00:00,Draw
483518.0,9847.0,8583.0,3.0,3.0,5.0,6.0,1.0,0.0,2009-05-16 00:00:00,Defeat
483519.0,9853.0,9941.0,-5.0,5.0,3.0,3.0,0.0,1.0,2009-05-16 00:00:00,Draw
483520.0,8583.0,9853.0,4.0,-5.0,7.0,3.0,0.0,1.0,2009-05-23 00:00:00,Win
483521.0,9827.0,9829.0,11.0,0.0,9.0,4.0,1.0,0.0,2009-05-23 00:00:00,Win
483522.0,9746.0,8639.0,-8.0,2.0,3.0,4.0,0.0,1.0,2009-05-23 00:00:00,Defeat
483523.0,8682.0,9855.0,-5.0,-4.0,2.0,4.0,0.0,1.0,2009-05-23 00:00:00,Draw
483524.0,9748.0,7819.0,2.0,0.0,4.0,3.0,1.0,0.0,2009-05-23 00:00:00,Win
483525.0,8481.0,8592.0,2.0,12.0,3.0,7.0,1.0,0.0,2009-05-23 00:00:00,Defeat
483526.0,9831.0,9941.0,-2.0,5.0,2.0,3.0,0.0,0.0,2009-05-23 00:00:00,Defeat
483527.0,9851.0,8689.0,-1.0,2.0,4.0,3.0,1.0,0.0,2009-05-23 00:00:00,Win
483528.0,9874.0,9830.0,-4.0,-10.0,3.0,1.0,0.0,0.0,2009-05-23 00:00:00,Win
483529.0,9873.0,9847.0,0.0,-1.0,3.0,4.0,0.0,0.0,2009-05-23 00:00:00,Win
483530.0,7819.0,9827.0,-1.0,15.0,3.0,10.0,0.0,1.0,2009-05-30 00:00:00,Defeat
483531.0,9855.0,9874.0,-5.0,-2.0,3.0,4.0,1.0,0.0,2009-05-30 00:00:00,Defeat
